"x1","x2","y"
-2.61637624607541,-3.00566153098169,2
-4.28876029980728,-1.30843364053069,2
-2.87204246790921,-2.51151949829018,2
-1.48377379055087,-4.19612904510019,2
-3.20960979019117,-1.88047316871699,2
-2.72964854467105,-4.18120284827053,2
-3.5817878404076,-0.8151464532821,2
-0.616959006805406,-3.24356609935727,2
-4.36814842122814,-2.71316812933201,2
-5.96289841109124,-0.288127041956521,2
-1.298617060839,-3.34913655035766,2
-1.9067948860894,-2.85106047752403,2
-1.84853175589057,-2.80971593128979,2
-0.916064484919002,-5.25884807742192,2
-3.54632773770858,-2.55906397784089,2
-3.41704738189555,-2.37558564500274,2
-1.74446844069469,-4.56038539443421,2
-2.65590463303819,-3.6632538727991,2
-3.40720987163584,-0.572129197036519,2
-2.54775597920856,-2.95401418126287,2
-3.2412789594314,-3.20547018055107,2
-3.29151961679742,-2.49356242178836,2
-0.826215923144363,-4.17251213896724,2
-2.57856445942018,-3.49607147029982,2
-2.99919355364479,-2.49817919018702,2
-3.82754607492542,-2.10201911858061,2
-2.01440826948113,-3.19972915184513,2
-1.11342836435652,-3.98594737645934,2
-2.19949915700521,-2.96397671131669,2
-3.46927376459711,-2.47726948632223,2
-2.63629677907815,-2.50379250193937,2
-1.34948885437,-4.22280181425919,2
0.101108499814362,-3.53720618035495,2
-3.00139990234783,-2.18495354138438,2
-0.877702514014153,-3.74024424006694,2
-3.2643582579713,-3.58110212697202,2
-1.78691418734114,-4.34473012053219,2
-2.35273530154231,-2.75999665259205,2
-4.30583736950439,-1.21210011106026,2
-0.99754957645863,-4.18011788625712,2
-2.45899122546434,-3.53150790726881,2
-4.37705350696395,-2.86231429533883,2
-6.01162477143498,-1.3345708847001,2
-3.63579900287114,-3.39810341834422,2
-1.95967550429909,-5.30486187772001,2
-2.76445282993894,-3.02109773627665,2
-2.12224408517338,-3.39799332591137,2
-2.86772946216509,-2.54598249009253,2
-1.06196278065669,-4.06383098628473,2
-3.03374874451077,-3.10161058064396,2
-4.30275778800149,-1.23325263110727,2
-1.29317055110713,-4.77301263457985,2
-2.86118933712583,-2.47193048178838,2
-3.87017513267856,-2.363324743178,2
-2.65058778623425,-3.30829397429418,2
-3.34855131247702,-2.67328293628432,2
-1.93104442851322,-2.49203015387839,2
0.17969242425302,-3.6514067281438,2
-1.06804731684648,-3.9381008441244,2
-2.60860730161298,-2.00661759756809,2
-3.18696330520885,-2.13268282118842,2
-2.17035003229578,-2.0301888573975,2
-3.71319686094412,-2.09095452871836,2
-1.70895699059069,-4.20503758552368,2
-1.15251889271506,-3.39559449452095,2
-0.649623032249629,-3.35077018132889,2
-4.44019896368754,-2.28699460894123,2
-1.88047417885465,-4.22158369289554,2
-3.62691775666092,-2.25063456565535,2
-3.05494037408258,-3.04459517686505,2
-1.20809997870906,-3.2060307375326,2
-2.94389619436174,-4.10392109640533,2
-2.64688051894669,-3.02292769656943,2
-3.40177472711949,-1.72555216239808,2
-1.62265816065746,-3.03439192895754,2
-1.45856922261774,-4.09331582178432,2
-3.93327661561998,-2.23253618583947,2
-2.23966150095521,-2.21824970867018,2
-2.40634286759314,-2.10534510712744,2
-3.63159470222073,-1.99350754188784,2
-1.6137003618939,-1.76720154775874,2
-0.178636934845297,-2.51878451208514,2
-2.86457490659522,-2.40898793814222,2
-3.15939465354617,-3.2152749704682,2
-0.647988308901589,-3.75753568141301,2
-1.79122382459634,-2.57001447318563,2
-2.53759795205738,-3.11050132355937,2
-4.68761136102382,-3.26026633609648,2
-1.92859393996684,-1.67747707708536,2
-4.27839165907447,-2.63120039063098,2
-3.93705285086369,-1.1899246545994,2
-3.99942875846799,-1.21111260812625,2
-3.51487920343011,-2.42091832169525,2
-3.20413897086295,-1.92730166702782,2
2.33901513040073,-2.52685788492917,3
4.82388790188599,-2.30584078133714,3
4.97967709382688,-0.905495527630733,3
1.4787129848864,-2.76481215614348,3
1.27974472854551,-3.70262793621537,3
3.61219126552147,-2.08465964502916,3
4.1892140609297,-3.1791251643923,3
1.0172725765415,-4.24305871861341,3
3.14499025482548,-4.05783221906964,3
3.51462044041655,-2.86254499066576,3
3.04201904992108,-2.0270852036543,3
2.569688867083,-2.95443766224882,3
0.549209311787633,-3.83474189252329,3
2.38194770636757,-1.91767738974097,3
2.29570179886984,-2.62812018209276,3
2.86635653686549,-2.20241638170277,3
-0.583893472510618,-5.25952679628961,3
0.52924642679327,-3.47939740061124,3
0.910455890206849,-3.81484571293371,3
1.11735372895682,-3.30740033787765,3
2.67760137105079,-2.82566664210039,3
2.7895040103403,-2.56458690975159,3
1.95616809840311,-4.07980147446331,3
1.65628696149066,-3.69623148942209,3
3.68392229330168,-2.25124901605748,3
1.97392810047961,-2.16704111299244,3
2.63068330622193,-3.10481351245161,3
3.09464893834084,-4.05115884732211,3
0.107576915091291,-4.24102281264947,3
1.93552952384977,-3.50166710494489,3
2.23563791483742,-2.38254726036155,3
1.90513516267646,-2.53233684877563,3
4.30249810494131,-2.24322648315304,3
2.34414462060807,-3.86881049482824,3
3.37366106540792,-3.06079458323189,3
3.74424885982624,-1.35287602687029,3
2.93029224427262,-2.57695179745491,3
3.18156645994647,-3.73703853515706,3
3.10979471930909,-2.37293524599707,3
3.10665619022701,-2.85403843040471,3
4.17139467514769,-2.66524620479519,3
2.47579652539077,-2.90160956315242,3
-0.532239340356594,-5.04719217457924,3
2.57558362567697,-2.79592912227594,3
1.93364129305456,-2.91636641956113,3
0.781493376914348,-3.45811544449803,3
2.56638038376482,-2.3837166076405,3
1.61274066030669,-4.39159305812594,3
0.184721086484641,-3.44397904627925,3
1.28412332426202,-4.12858401600764,3
3.15228339722164,-2.64457679836179,3
4.03051506524269,-3.1730130264863,3
0.133369956403359,-3.41610619579973,3
5.24445600064701,-0.540928403294578,3
4.04535557870373,-1.49294386978888,3
2.66281687337411,-3.11930660735553,3
1.73456031238425,-4.37299228204271,3
3.73301740597181,-2.19693992538712,3
2.62748528390032,-3.41014223321634,3
0.4957143262649,-3.91321786786562,3
0.828701214044679,-4.61912134835087,3
1.79204391087525,-3.93452210895645,3
2.9943830504815,-2.13189501066904,3
1.8531033462693,-3.27839985612002,3
4.13939024414677,-3.12471776776111,3
3.88725321049496,-2.38912910852963,3
5.04427382174736,-1.41017675349355,3
-0.310541522022905,-6.86164620163755,3
2.72590384500704,-3.06166926855971,3
1.75755876230333,-3.68969546048966,3
3.0339374974823,-2.19750160855501,3
1.62799561467607,-2.79352587847645,3
1.84596669147053,-3.10398429734764,3
1.00187542885654,-5.07008979082071,3
4.30161562063401,-2.42592494667323,3
2.58784963613812,-3.14020086262356,3
1.49054218402131,-3.41976020238995,3
3.22531479400147,-3.01526790862766,3
3.06557524828713,-2.17869223943522,3
1.17466146878575,-2.92734309158695,3
2.3764245383113,-2.66802254752288,3
2.35650262109214,-3.06428463287327,3
2.30748936862223,-2.62457231388705,3
2.49375828877424,-3.64322689506064,3
1.91218950752406,-3.90135817300367,3
2.67486998413739,-2.6058817519769,3
2.41081870608584,-1.86612287928725,3
3.28361239959947,-3.03897211496045,3
3.62649892261283,-2.78830656995764,3
-0.0575575630881127,-4.90425811049471,3
1.26994091913114,-5.62097777944977,3
2.61623635829045,-4.0789830602381,3
0.771524699173896,-4.03772010320946,3
3.48043934226492,-2.1740244214473,3
1.6223147591032,-3.84802475933982,3
3.11981535412781,-3.05489480876687,3
2.72803432213871,-3.02391054208098,3
5.10956959585718,-2.5275092018955,3
2.28894585245235,-3.21567981075969,3
1.42403071252627,-3.84441723133111,3
